step,epoch,loss
5544,15,0.058778
5545,15,0.063649
5546,15,0.064312
5547,15,0.066079
5548,15,0.059196
5549,15,0.058548
5550,15,0.065283
5551,15,0.048025
5552,15,0.074651
5553,15,0.076588
5554,15,0.061396
5555,15,0.067994
5556,15,0.055796
5557,15,0.078739
5558,15,0.049727
5559,15,0.067277
5560,15,0.064651
5561,15,0.057545
5562,15,0.072857
5563,15,0.080646
5564,15,0.063185
5565,15,0.048650
5566,15,0.056534
5567,15,0.050082
5568,15,0.066346
5569,15,0.052565
5570,15,0.066520
5571,15,0.061449
5572,15,0.059859
5573,15,0.061848
5574,15,0.070764
5575,15,0.049570
5576,15,0.060575
5577,15,0.062933
5578,15,0.062180
5579,15,0.060768
5580,15,0.072264
5581,15,0.068256
5582,15,0.051471
5583,15,0.052839
5584,15,0.053475
5585,15,0.065939
5586,15,0.055430
5587,15,0.055741
5588,15,0.058247
5589,15,0.065358
5590,15,0.054606
5591,15,0.063553
5592,15,0.053458
5593,15,0.063623
5594,15,0.061340
5595,15,0.062256
5596,15,0.064309
5597,15,0.058620
5598,15,0.051886
5599,15,0.050132
5600,15,0.053151
5601,15,0.050243
5602,15,0.073504
5603,15,0.060325
5604,15,0.065111
5605,15,0.060698
5606,15,0.053335
5607,15,0.059630
5608,15,0.054676
5609,15,0.067785
5610,15,0.050144
5611,15,0.068683
5612,15,0.060588
5613,15,0.051599
5614,15,0.063720
5615,15,0.065389
5616,15,0.048869
5617,15,0.056324
5618,15,0.062204
5619,15,0.075038
5620,15,0.057858
5621,15,0.052366
5622,15,0.051564
5623,15,0.069318
5624,15,0.061155
5625,15,0.050963
5626,15,0.053546
5627,15,0.053294
5628,15,0.059433
5629,15,0.071146
5630,15,0.056700
5631,15,0.056914
5632,15,0.055100
5633,15,0.061294
5634,15,0.052921
5635,15,0.052904
5636,15,0.060435
5637,15,0.066801
5638,15,0.073803
5639,15,0.065470
5640,15,0.061740
5641,15,0.048848
5642,15,0.069638
5643,15,0.068004
5644,15,0.057175
5645,15,0.063844
5646,15,0.067336
5647,15,0.062740
5648,15,0.061581
5649,15,0.066524
5650,15,0.061603
5651,15,0.071323
5652,15,0.066661
5653,15,0.061680
5654,15,0.051388
5655,15,0.070509
5656,15,0.051643
5657,15,0.057324
5658,15,0.062677
5659,15,0.071304
5660,15,0.053303
5661,15,0.057206
5662,15,0.049990
5663,15,0.062133
5664,15,0.053513
5665,15,0.056913
5666,15,0.053357
5667,15,0.053941
5668,15,0.051705
5669,15,0.055435
5670,15,0.055593
5671,15,0.066984
5672,15,0.055363
5673,15,0.062770
5674,15,0.053075
5675,15,0.062182
5676,15,0.057086
5677,15,0.079347
5678,15,0.068631
5679,15,0.070746
5680,15,0.061267
5681,15,0.056912
5682,15,0.055143
5683,15,0.052663
5684,15,0.065912
5685,15,0.049125
5686,15,0.057489
5687,15,0.058045
5688,15,0.055005
5689,15,0.053996
5690,15,0.046291
5691,15,0.075837
5692,15,0.068063
5693,15,0.054562
5694,15,0.061134
5695,15,0.070972
5696,15,0.059520
5697,15,0.054338
5698,15,0.059686
5699,15,0.048343
5700,15,0.058457
5701,15,0.066590
5702,15,0.071404
5703,15,0.060708
5704,15,0.058765
5705,15,0.055900
5706,15,0.054141
5707,15,0.052059
5708,15,0.063540
5709,15,0.057972
5710,15,0.053932
5711,15,0.061524
5712,15,0.066524
5713,15,0.063726
5714,15,0.055884
5715,15,0.056613
5716,15,0.054610
5717,15,0.069187
5718,15,0.052748
5719,15,0.060308
5720,15,0.076408
5721,15,0.069451
5722,15,0.058456
5723,15,0.067267
5724,15,0.068202
5725,15,0.074869
5726,15,0.055692
5727,15,0.061413
5728,15,0.053219
5729,15,0.054817
5730,15,0.053206
5731,15,0.058357
5732,15,0.047323
5733,15,0.074998
5734,15,0.061192
5735,15,0.059000
5736,15,0.055454
5737,15,0.062078
5738,15,0.051877
5739,15,0.046262
5740,15,0.076509
5741,15,0.057825
5742,15,0.053488
5743,15,0.069503
5744,15,0.069847
5745,15,0.056538
5746,15,0.044930
5747,15,0.055274
5748,15,0.059223
5749,15,0.054773
5750,15,0.065017
5751,15,0.064362
5752,15,0.063249
5753,15,0.047550
5754,15,0.052621
5755,15,0.061365
5756,15,0.046489
5757,15,0.066577
5758,15,0.048213
5759,15,0.054552
5760,15,0.059025
5761,15,0.075480
5762,15,0.054145
5763,15,0.063284
5764,15,0.057408
5765,15,0.063958
5766,15,0.048326
5767,15,0.067325
5768,15,0.058963
5769,15,0.074551
5770,15,0.053846
5771,15,0.064526
5772,15,0.064107
5773,15,0.069650
5774,15,0.057634
5775,15,0.060328
5776,15,0.061797
5777,15,0.076792
5778,15,0.048176
5779,15,0.062250
5780,15,0.052034
5781,15,0.066138
5782,15,0.056338
5783,15,0.057443
5784,15,0.068803
5785,15,0.060200
5786,15,0.059758
5787,15,0.060806
5788,15,0.058943
5789,15,0.048380
5790,15,0.059421
5791,15,0.053739
5792,15,0.072728
5793,15,0.056019
5794,15,0.054397
5795,15,0.060528
5796,15,0.060752
5797,15,0.061924
5798,15,0.051986
5799,15,0.070192
5800,15,0.067087
5801,15,0.064997
5802,15,0.056380
5803,15,0.060038
5804,15,0.071086
5805,15,0.063747
5806,15,0.067737
5807,15,0.085333
5808,15,0.057361
5809,15,0.057023
5810,15,0.059420
5811,15,0.054975
5812,15,0.064013
5813,15,0.074809
5814,15,0.053826
5815,15,0.046787
5816,15,0.059172
5817,15,0.066411
5818,15,0.052157
5819,15,0.058163
5820,15,0.061682
5821,15,0.047325
5822,15,0.076121
5823,15,0.063187
5824,15,0.062371
5825,15,0.058294
5826,15,0.045893
5827,15,0.059358
5828,15,0.061413
5829,15,0.045854
5830,15,0.056769
5831,15,0.061377
5832,15,0.066948
5833,15,0.055489
5834,15,0.069660
5835,15,0.065627
5836,15,0.069613
5837,15,0.060603
5838,15,0.048027
5839,15,0.067586
5840,15,0.054570
5841,15,0.058061
5842,15,0.065339
5843,15,0.055910
5844,15,0.056620
5845,15,0.065982
5846,15,0.062969
5847,15,0.062962
5848,15,0.066398
5849,15,0.052079
5850,15,0.062833
5851,16,0.064588
5852,16,0.059613
5853,16,0.053984
5854,16,0.059126
5855,16,0.044645
5856,16,0.065824
5857,16,0.054371
5858,16,0.056565
5859,16,0.060617
5860,16,0.064290
5861,16,0.069536
5862,16,0.070085
5863,16,0.059171
5864,16,0.056473
5865,16,0.053105
5866,16,0.068193
5867,16,0.054077
5868,16,0.056819
5869,16,0.043978
5870,16,0.047838
5871,16,0.058272
5872,16,0.071227
5873,16,0.052758
5874,16,0.072575
5875,16,0.066787
5876,16,0.067237
5877,16,0.063407
5878,16,0.068761
5879,16,0.056803
5880,16,0.050467
5881,16,0.062978
5882,16,0.053283
5883,16,0.056846
5884,16,0.052642
5885,16,0.059601
5886,16,0.064320
5887,16,0.058960
5888,16,0.054084
5889,16,0.060072
5890,16,0.055698
5891,16,0.062345
5892,16,0.054859
5893,16,0.069438
5894,16,0.056529
5895,16,0.045347
5896,16,0.081892
5897,16,0.059001
5898,16,0.070662
5899,16,0.062794
5900,16,0.074603
5901,16,0.045015
5902,16,0.054002
5903,16,0.053171
5904,16,0.070963
5905,16,0.055182
5906,16,0.070162
5907,16,0.063766
5908,16,0.057518
5909,16,0.062822
5910,16,0.068383
5911,16,0.057852
5912,16,0.052929
5913,16,0.069086
5914,16,0.052190
5915,16,0.065793
5916,16,0.046968
5917,16,0.073662
5918,16,0.066369
5919,16,0.052129
5920,16,0.049902
5921,16,0.063993
5922,16,0.066777
5923,16,0.050862
5924,16,0.070428
5925,16,0.068191
5926,16,0.061290
5927,16,0.064860
5928,16,0.048757
5929,16,0.052592
5930,16,0.054659
5931,16,0.051961
5932,16,0.061193
5933,16,0.066912
5934,16,0.056784
5935,16,0.061915
5936,16,0.064173
5937,16,0.065824
5938,16,0.052360
5939,16,0.042105
5940,16,0.065253
5941,16,0.062867
5942,16,0.054645
5943,16,0.067147
5944,16,0.072579
5945,16,0.055039
5946,16,0.066916
5947,16,0.067303
5948,16,0.059665
5949,16,0.044935
5950,16,0.060891
5951,16,0.070487
5952,16,0.053945
5953,16,0.065105
5954,16,0.056159
5955,16,0.047527
5956,16,0.062003
5957,16,0.056017
5958,16,0.057651
5959,16,0.065122
5960,16,0.058461
5961,16,0.063949
5962,16,0.063020
5963,16,0.045459
5964,16,0.065711
5965,16,0.052357
5966,16,0.077200
5967,16,0.046614
5968,16,0.066284
5969,16,0.084747
5970,16,0.063037
5971,16,0.052337
5972,16,0.058119
5973,16,0.054926
5974,16,0.055004
5975,16,0.067716
5976,16,0.059575
5977,16,0.052854
5978,16,0.055550
5979,16,0.055808
5980,16,0.052516
5981,16,0.047574
5982,16,0.066613
5983,16,0.061006
5984,16,0.066681
5985,16,0.053576
5986,16,0.052215
5987,16,0.069316
5988,16,0.060935
5989,16,0.066445
5990,16,0.065744
5991,16,0.063420
5992,16,0.069641
5993,16,0.063515
5994,16,0.066729
5995,16,0.053716
5996,16,0.061871
5997,16,0.059427
5998,16,0.056512
5999,16,0.055464
6000,16,0.052498
6001,16,0.068635
6002,16,0.058812
6003,16,0.054815
6004,16,0.065971
6005,16,0.067501
6006,16,0.058513
6007,16,0.064183
6008,16,0.065108
6009,16,0.078491
6010,16,0.054513
6011,16,0.053311
6012,16,0.056410
6013,16,0.055946
6014,16,0.053643
6015,16,0.060249
6016,16,0.064094
6017,16,0.063955
6018,16,0.054388
6019,16,0.047128
6020,16,0.059713
6021,16,0.060905
6022,16,0.049699
6023,16,0.077333
6024,16,0.062474
6025,16,0.065885
6026,16,0.058816
6027,16,0.053850
6028,16,0.055701
6029,16,0.051907
6030,16,0.066299
6031,16,0.056783
6032,16,0.066499
6033,16,0.064193
6034,16,0.062432
6035,16,0.066022
6036,16,0.067663
6037,16,0.045206
6038,16,0.061130
6039,16,0.062521
6040,16,0.067686
6041,16,0.049505
6042,16,0.069950
6043,16,0.051979
6044,16,0.069537
6045,16,0.057225
6046,16,0.063383
6047,16,0.076467
6048,16,0.062067
6049,16,0.058549
6050,16,0.060237
6051,16,0.073346
6052,16,0.063314
6053,16,0.065240
6054,16,0.066651
6055,16,0.067240
6056,16,0.078230
6057,16,0.065739
6058,16,0.060036
6059,16,0.043933
6060,16,0.056216
6061,16,0.046881
6062,16,0.052184
6063,16,0.055740
6064,16,0.062556
6065,16,0.058714
6066,16,0.060403
6067,16,0.062363
6068,16,0.064337
6069,16,0.050255
6070,16,0.070950
6071,16,0.058203
6072,16,0.061668
6073,16,0.053660
6074,16,0.052547
6075,16,0.070799
6076,16,0.050127
6077,16,0.049655
6078,16,0.049810
6079,16,0.070773
6080,16,0.056524
6081,16,0.057891
6082,16,0.061263
6083,16,0.070698
6084,16,0.065559
6085,16,0.058681
6086,16,0.062093
6087,16,0.043116
6088,16,0.068576
6089,16,0.068984
6090,16,0.058260
6091,16,0.072078
6092,16,0.056256
6093,16,0.054365
6094,16,0.073959
6095,16,0.069380
6096,16,0.082570
6097,16,0.066184
6098,16,0.065157
6099,16,0.045108
6100,16,0.065862
6101,16,0.075209
6102,16,0.062523
6103,16,0.054400
6104,16,0.061198
6105,16,0.065934
6106,16,0.087211
6107,16,0.049203
6108,16,0.068928
6109,16,0.062481
6110,16,0.069009
6111,16,0.063252
6112,16,0.046843
6113,16,0.064841
6114,16,0.075045
6115,16,0.075907
6116,16,0.060209
6117,16,0.057647
6118,16,0.059418
6119,16,0.069438
6120,16,0.058610
6121,16,0.055491
6122,16,0.064024
6123,16,0.065613
6124,16,0.057060
6125,16,0.056780
6126,16,0.054518
6127,16,0.065229
6128,16,0.056779
6129,16,0.046475
6130,16,0.061228
6131,16,0.063179
6132,16,0.059463
6133,16,0.055414
6134,16,0.064471
6135,16,0.051223
6136,16,0.062681
6137,16,0.076418
6138,16,0.046864
6139,16,0.052034
6140,16,0.058135
6141,16,0.064337
6142,16,0.058575
6143,16,0.053257
6144,16,0.066785
6145,16,0.061732
6146,16,0.045543
6147,16,0.059031
6148,16,0.059489
6149,16,0.056341
6150,16,0.081380
6151,16,0.052874
6152,16,0.057150
6153,16,0.063678
6154,16,0.064327
6155,16,0.064297
6156,16,0.058569
6157,16,0.043157
6158,16,0.055207
6159,16,0.054115
6160,16,0.060980
6161,16,0.056294
6162,16,0.053483
6163,16,0.063571
6164,16,0.053189
6165,16,0.057659
6166,16,0.060011
6167,16,0.063737
6168,16,0.063394
6169,16,0.053020
6170,16,0.063096
6171,16,0.047140
6172,16,0.055424
6173,16,0.053215
6174,16,0.061847
6175,16,0.043551
6176,16,0.066569
6177,16,0.049851
6178,16,0.059210
6179,16,0.055570
6180,16,0.050167
6181,16,0.070479
6182,16,0.054977
6183,16,0.064150
6184,16,0.055896
6185,16,0.051000
6186,16,0.056658
6187,16,0.061369
6188,16,0.072605
6189,16,0.056598
6190,16,0.051633
6191,16,0.075124
6192,16,0.068383
6193,16,0.048244
6194,16,0.055166
6195,16,0.055457
6196,16,0.048568
6197,16,0.044652
6198,16,0.053985
6199,16,0.049454
6200,16,0.068333
6201,16,0.068854
6202,16,0.053507
6203,16,0.050292
6204,16,0.066098
6205,16,0.057361
6206,16,0.050276
6207,16,0.054066
6208,16,0.052874
6209,16,0.058672
6210,16,0.047284
6211,16,0.076683
6212,16,0.066279
6213,16,0.064743
6214,16,0.053537
6215,16,0.040946
6216,16,0.060202
6217,16,0.061744
6218,16,0.062269
6219,16,0.053451
6220,16,0.058119
6221,16,0.063004
6222,16,0.060244
6223,16,0.066019
6224,16,0.056301
6225,16,0.060604
6226,16,0.058652
6227,16,0.070702
6228,16,0.059178
6229,16,0.058869
6230,16,0.053366
6231,16,0.058388
6232,16,0.055077
6233,16,0.059597
6234,16,0.062763
6235,16,0.070708
6236,16,0.070270
6237,16,0.053737
6238,16,0.045971
6239,16,0.057204
6240,16,0.055954
6241,17,0.071932
6242,17,0.046229
6243,17,0.068896
6244,17,0.064773
6245,17,0.061640
6246,17,0.049801
6247,17,0.066314
6248,17,0.054192
6249,17,0.064774
6250,17,0.080397
6251,17,0.068718
6252,17,0.065657
6253,17,0.064277
6254,17,0.048442
6255,17,0.067346
6256,17,0.047487
6257,17,0.065909
6258,17,0.055734
6259,17,0.070100
6260,17,0.055536
6261,17,0.049744
6262,17,0.059782
6263,17,0.060007
6264,17,0.058891
6265,17,0.069388
6266,17,0.055783
6267,17,0.058575
6268,17,0.079174
6269,17,0.054822
6270,17,0.052847
6271,17,0.080795
6272,17,0.054642
6273,17,0.063322
6274,17,0.064235
6275,17,0.072301
6276,17,0.059674
6277,17,0.054831
6278,17,0.061676
6279,17,0.061310
6280,17,0.055169
6281,17,0.049318
6282,17,0.050241
6283,17,0.058566
6284,17,0.051870
6285,17,0.079520
6286,17,0.050597
6287,17,0.063992
6288,17,0.054021
6289,17,0.073934
6290,17,0.056416
6291,17,0.050907
6292,17,0.055024
6293,17,0.065681
6294,17,0.050262
6295,17,0.067809
6296,17,0.068862
6297,17,0.066314
6298,17,0.069415
6299,17,0.050312
6300,17,0.051017
6301,17,0.042058
6302,17,0.062604
6303,17,0.059449
6304,17,0.053664
6305,17,0.061613
6306,17,0.054110
6307,17,0.062478
6308,17,0.049864
6309,17,0.056265
6310,17,0.060977
6311,17,0.066438
6312,17,0.062324
6313,17,0.053901
6314,17,0.069015
6315,17,0.057167
6316,17,0.053175
6317,17,0.060740
6318,17,0.061226
6319,17,0.056580
6320,17,0.053747
6321,17,0.066811
6322,17,0.048735
6323,17,0.043225
6324,17,0.063366
6325,17,0.046386
6326,17,0.062968
6327,17,0.051625
6328,17,0.054500
6329,17,0.057835
6330,17,0.057190
6331,17,0.058891
6332,17,0.056028
6333,17,0.063496
6334,17,0.056526
6335,17,0.068152
6336,17,0.061971
6337,17,0.059970
6338,17,0.060726
6339,17,0.063254
6340,17,0.059545
6341,17,0.061124
6342,17,0.063906
6343,17,0.052853
6344,17,0.047222
6345,17,0.061738
6346,17,0.056281
6347,17,0.050973
6348,17,0.061265
6349,17,0.046807
6350,17,0.063828
6351,17,0.051240
6352,17,0.062626
6353,17,0.064691
6354,17,0.051107
6355,17,0.045255
6356,17,0.064177
6357,17,0.062660
6358,17,0.062444
6359,17,0.057926
6360,17,0.048788
6361,17,0.060885
6362,17,0.054618
6363,17,0.059161
6364,17,0.048016
6365,17,0.070388
6366,17,0.052217
6367,17,0.049441
6368,17,0.051521
6369,17,0.056194
6370,17,0.051725
6371,17,0.059950
6372,17,0.054835
6373,17,0.054218
6374,17,0.052409
6375,17,0.053728
6376,17,0.070177
6377,17,0.065424
6378,17,0.057648
6379,17,0.052490
6380,17,0.054430
6381,17,0.067687
6382,17,0.056965
6383,17,0.047527
6384,17,0.049384
6385,17,0.041284
6386,17,0.054141
6387,17,0.053659
6388,17,0.054014
6389,17,0.071140
6390,17,0.049792
6391,17,0.061026
6392,17,0.067354
6393,17,0.066034
6394,17,0.057831
6395,17,0.066565
6396,17,0.066304
6397,17,0.056021
6398,17,0.072425
6399,17,0.065229
6400,17,0.054664
6401,17,0.081395
6402,17,0.069808
6403,17,0.062734
6404,17,0.051510
6405,17,0.045432
6406,17,0.076469
6407,17,0.055116
6408,17,0.041837
6409,17,0.050572
6410,17,0.058265
6411,17,0.069755
6412,17,0.074881
6413,17,0.053590
6414,17,0.064462
6415,17,0.060927
6416,17,0.064420
6417,17,0.055895
6418,17,0.056984
6419,17,0.069964
6420,17,0.065336
6421,17,0.060753
6422,17,0.059109
6423,17,0.052172
6424,17,0.062227
6425,17,0.059208
6426,17,0.064916
6427,17,0.060575
6428,17,0.070548
6429,17,0.053690
6430,17,0.057201
6431,17,0.060117
6432,17,0.064387
6433,17,0.063280
6434,17,0.062591
6435,17,0.053551
6436,17,0.059243
6437,17,0.047950
6438,17,0.053718
6439,17,0.058815
6440,17,0.057835
6441,17,0.066029
6442,17,0.059389
6443,17,0.061618
6444,17,0.050569
6445,17,0.048563
6446,17,0.065901
6447,17,0.071881
6448,17,0.058063
6449,17,0.068512
6450,17,0.072681
6451,17,0.059949
6452,17,0.066166
6453,17,0.049463
6454,17,0.062490
6455,17,0.048870
6456,17,0.050070
6457,17,0.052646
6458,17,0.050311
6459,17,0.063033
6460,17,0.073461
6461,17,0.048408
6462,17,0.073606
6463,17,0.047911
6464,17,0.070520
6465,17,0.056880
6466,17,0.058000
6467,17,0.055463
6468,17,0.064994
6469,17,0.053760
6470,17,0.055904
6471,17,0.062481
6472,17,0.066585
6473,17,0.055501
6474,17,0.062520
6475,17,0.064821
6476,17,0.056847
6477,17,0.049049
6478,17,0.062059
6479,17,0.060131
6480,17,0.070193
6481,17,0.062925
6482,17,0.072932
6483,17,0.056339
6484,17,0.057874
6485,17,0.057894
6486,17,0.053586
6487,17,0.054541
6488,17,0.066872
6489,17,0.058018
6490,17,0.060217
6491,17,0.065674
6492,17,0.064909
6493,17,0.051515
6494,17,0.065821
6495,17,0.067373
6496,17,0.074734
6497,17,0.069694
6498,17,0.048651
6499,17,0.063114
6500,17,0.051975
6501,17,0.053987
6502,17,0.066699
6503,17,0.056450
6504,17,0.084110
6505,17,0.061808
6506,17,0.068308
6507,17,0.053712
6508,17,0.053869
6509,17,0.046281
6510,17,0.060954
6511,17,0.061533
6512,17,0.048063
6513,17,0.055999
6514,17,0.052857
6515,17,0.048639
6516,17,0.058763
6517,17,0.063645
6518,17,0.061045
6519,17,0.060626
6520,17,0.043657
6521,17,0.064980
6522,17,0.063042
6523,17,0.053861
6524,17,0.070702
6525,17,0.068293
6526,17,0.055579
6527,17,0.059914
6528,17,0.061766
6529,17,0.062833
6530,17,0.056020
6531,17,0.059953
6532,17,0.042732
6533,17,0.057238
6534,17,0.052489
6535,17,0.079775
6536,17,0.069743
6537,17,0.062148
6538,17,0.058598
6539,17,0.055484
6540,17,0.065925
6541,17,0.064983
6542,17,0.048744
6543,17,0.057847
6544,17,0.066405
6545,17,0.055245
6546,17,0.052168
6547,17,0.047060
6548,17,0.055028
6549,17,0.061475
6550,17,0.059851
6551,17,0.079017
6552,17,0.067385
6553,17,0.055187
6554,17,0.055413
6555,17,0.061806
6556,17,0.058998
6557,17,0.062774
6558,17,0.052092
6559,17,0.052401
6560,17,0.058734
6561,17,0.052723
6562,17,0.056099
6563,17,0.058003
6564,17,0.072096
6565,17,0.062293
6566,17,0.059754
6567,17,0.043950
6568,17,0.052858
6569,17,0.060171
6570,17,0.051260
6571,17,0.072352
6572,17,0.057296
6573,17,0.056008
6574,17,0.062120
6575,17,0.044139
6576,17,0.064627
6577,17,0.074957
6578,17,0.065209
6579,17,0.040554
6580,17,0.069439
6581,17,0.063108
6582,17,0.070984
6583,17,0.056149
6584,17,0.052599
6585,17,0.057255
6586,17,0.068079
6587,17,0.058991
6588,17,0.059501
6589,17,0.060573
6590,17,0.062809
6591,17,0.067228
6592,17,0.058433
6593,17,0.061260
6594,17,0.061013
6595,17,0.058846
6596,17,0.069809
6597,17,0.049863
6598,17,0.052624
6599,17,0.057954
6600,17,0.054130
6601,17,0.058765
6602,17,0.058160
6603,17,0.066954
6604,17,0.066260
6605,17,0.066379
6606,17,0.063672
6607,17,0.067887
6608,17,0.060799
6609,17,0.049772
6610,17,0.076808
6611,17,0.050695
6612,17,0.058691
6613,17,0.061532
6614,17,0.053439
6615,17,0.057255
6616,17,0.045758
6617,17,0.050516
6618,17,0.059175
6619,17,0.060054
6620,17,0.063370
6621,17,0.045927
6622,17,0.061966
6623,17,0.049560
6624,17,0.058424
6625,17,0.062663
6626,17,0.060301
6627,17,0.054294
6628,17,0.068441
6629,17,0.056086
6630,17,0.055550
6631,18,0.066794
6632,18,0.053112
6633,18,0.065714
6634,18,0.059168
6635,18,0.062947
6636,18,0.070811
6637,18,0.061050
6638,18,0.054921
6639,18,0.063539
6640,18,0.054618
6641,18,0.054402
6642,18,0.057916
6643,18,0.061377
6644,18,0.056281
6645,18,0.056342
6646,18,0.059089
6647,18,0.059717
6648,18,0.061896
6649,18,0.070435
6650,18,0.054738
6651,18,0.060749
6652,18,0.060571
6653,18,0.070550
6654,18,0.075020
6655,18,0.052570
6656,18,0.067041
6657,18,0.049788
6658,18,0.061052
6659,18,0.055163
6660,18,0.065534
6661,18,0.053345
6662,18,0.050552
6663,18,0.056616
6664,18,0.062971
6665,18,0.058550
6666,18,0.040529
6667,18,0.057581
6668,18,0.067876
6669,18,0.050741
6670,18,0.049672
6671,18,0.071131
6672,18,0.044915
6673,18,0.047037
6674,18,0.057947
6675,18,0.068916
6676,18,0.056500
6677,18,0.054035
6678,18,0.064708
6679,18,0.051671
6680,18,0.061802
6681,18,0.067042
6682,18,0.067753
6683,18,0.053170
6684,18,0.055335
6685,18,0.077287
6686,18,0.052133
6687,18,0.045840
6688,18,0.059879
6689,18,0.064772
6690,18,0.050034
6691,18,0.052807
6692,18,0.065337
6693,18,0.067305
6694,18,0.065363
6695,18,0.063672
6696,18,0.057352
6697,18,0.055290
6698,18,0.059566
6699,18,0.056578
6700,18,0.072677
6701,18,0.058699
6702,18,0.069153
6703,18,0.047558
6704,18,0.073732
6705,18,0.064206
6706,18,0.056041
6707,18,0.056651
6708,18,0.045442
6709,18,0.065778
6710,18,0.085766
6711,18,0.058303
6712,18,0.065129
6713,18,0.058782
6714,18,0.054991
6715,18,0.071223
6716,18,0.053698
6717,18,0.058124
6718,18,0.067740
6719,18,0.065363
6720,18,0.051798
6721,18,0.059660
6722,18,0.065278
6723,18,0.062145
6724,18,0.080388
6725,18,0.060069
6726,18,0.066112
6727,18,0.063982
6728,18,0.055161
6729,18,0.056340
6730,18,0.046685
6731,18,0.056697
6732,18,0.053915
6733,18,0.068019
6734,18,0.052836
6735,18,0.071873
6736,18,0.059541
6737,18,0.058231
6738,18,0.071352
6739,18,0.071848
6740,18,0.057365
6741,18,0.057525
6742,18,0.046896
6743,18,0.050419
6744,18,0.061346
6745,18,0.063022
6746,18,0.056670
6747,18,0.065940
6748,18,0.065037
6749,18,0.046897
6750,18,0.060892
6751,18,0.050030
6752,18,0.055510
6753,18,0.071463
6754,18,0.042122
6755,18,0.064201
6756,18,0.073362
6757,18,0.064776
6758,18,0.067573
6759,18,0.064113
6760,18,0.078698
6761,18,0.059119
6762,18,0.058637
6763,18,0.054605
6764,18,0.049366
6765,18,0.057001
6766,18,0.054468
6767,18,0.061800
6768,18,0.055262
6769,18,0.058792
6770,18,0.067222
6771,18,0.056233
6772,18,0.056714
6773,18,0.061572
6774,18,0.059879
6775,18,0.061174
6776,18,0.067495
6777,18,0.075575
6778,18,0.058160
6779,18,0.080117
6780,18,0.061067
6781,18,0.043075
6782,18,0.052318
6783,18,0.057459
6784,18,0.061299
6785,18,0.061309
6786,18,0.068861
6787,18,0.056007
6788,18,0.056029
6789,18,0.053101
6790,18,0.059892
6791,18,0.051883
6792,18,0.061308
6793,18,0.051335
6794,18,0.070949
6795,18,0.064378
6796,18,0.051774
6797,18,0.066636
6798,18,0.059770
6799,18,0.058054
6800,18,0.069711
6801,18,0.055007
6802,18,0.054911
6803,18,0.063971
6804,18,0.062791
6805,18,0.051771
6806,18,0.055124
6807,18,0.057678
6808,18,0.073907
6809,18,0.057334
6810,18,0.051583
6811,18,0.061016
6812,18,0.052329
6813,18,0.062284
6814,18,0.046084
6815,18,0.058710
6816,18,0.054105
6817,18,0.066772
6818,18,0.062118
6819,18,0.069806
6820,18,0.056871
6821,18,0.056736
6822,18,0.044743
6823,18,0.063615
6824,18,0.041907
6825,18,0.063679
6826,18,0.051864
6827,18,0.059505
6828,18,0.061610
6829,18,0.053116
6830,18,0.058785
6831,18,0.061967
6832,18,0.072366
6833,18,0.058792
6834,18,0.077420
6835,18,0.060068
6836,18,0.054412
6837,18,0.067709
6838,18,0.047217
6839,18,0.051500
6840,18,0.064821
6841,18,0.059749
6842,18,0.053713
6843,18,0.059364
6844,18,0.056899
6845,18,0.068612
6846,18,0.062311
6847,18,0.064722
6848,18,0.066341
6849,18,0.045951
6850,18,0.050658
6851,18,0.052525
6852,18,0.056302
6853,18,0.058589
6854,18,0.071738
6855,18,0.062631
6856,18,0.066642
6857,18,0.056021
6858,18,0.056420
6859,18,0.070300
6860,18,0.056168
6861,18,0.075512
6862,18,0.073390
6863,18,0.068503
6864,18,0.060631
6865,18,0.051570
6866,18,0.060051
6867,18,0.073178
6868,18,0.062367
6869,18,0.062218
6870,18,0.054542
6871,18,0.061293
6872,18,0.078799
6873,18,0.051908
6874,18,0.072002
6875,18,0.051008
6876,18,0.061783
6877,18,0.045866
6878,18,0.067719
6879,18,0.060719
6880,18,0.067600
6881,18,0.072406
6882,18,0.059225
6883,18,0.048214
6884,18,0.050553
6885,18,0.062747
6886,18,0.058472
6887,18,0.073416
6888,18,0.076057
6889,18,0.051248
6890,18,0.057349
6891,18,0.067805
6892,18,0.052545
6893,18,0.065201
6894,18,0.062066
6895,18,0.051740
6896,18,0.051562
6897,18,0.046181
6898,18,0.069548
6899,18,0.071157
6900,18,0.052683
6901,18,0.069789
6902,18,0.068925
6903,18,0.066931
6904,18,0.058365
6905,18,0.055000
6906,18,0.057054
6907,18,0.057700
6908,18,0.058454
6909,18,0.056862
6910,18,0.066927
6911,18,0.056822
6912,18,0.060523
6913,18,0.058012
6914,18,0.055207
6915,18,0.058323
6916,18,0.060827
6917,18,0.060874
6918,18,0.054223
6919,18,0.059977
6920,18,0.070621
6921,18,0.067708
6922,18,0.056534
6923,18,0.058498
6924,18,0.070501
6925,18,0.061198
6926,18,0.058700
6927,18,0.069951
6928,18,0.059141
6929,18,0.048989
6930,18,0.058632
6931,18,0.063947
6932,18,0.061386
6933,18,0.059027
6934,18,0.070232
6935,18,0.077738
6936,18,0.060486
6937,18,0.074666
6938,18,0.060739
6939,18,0.053540
6940,18,0.058527
6941,18,0.077957
6942,18,0.050794
